CBFC,CKFL,Pulpa 262,Pulpa 261,Recorte Maule,Rec.Virtual,Rec.Fab,Rec.Recirculado area 070,Pulpa SGW,CEL B,Rec. kraft,Encolante,Sulfato,Antiespumante,Retentor,Perform,Catiofast GM,Polymin SK,Almidon oxidado,almidon nativo, Aditivos extras ,Temperatura Pope,Gramaje                         ,Espesor                             ,Humedad                            ,Cobb Tripa               ,Cobb Reverso           ,Rig. Taber Long             ,Rig. Taber Trans.            ,Internal bond                   ,Tersura Cara                      ,Tersura Reverso,Blancura Cara       ,Blancura Reverso,Curvatura Cara L.,Curvatura Cara T.               ,FL CARA,L*CARA,a*CARA,Kit
0,0.15782,0,0.267768,0,0,0.190082,0.11157,0.18595,0.0221,0.03471,0.0000510087769292147,0.00030249059614727,0.00000783654394163912,0,0.0000025646871081728,0.00000712413085603556,0,0.018,0.006,0.00562897526501774,45.8,250.7,409,8.5,0.46,0.4,14.4,4.7,177,165,378,31.72,30.41,0,2.5,-0.15,75.5,3.95,12
0,0.15782,0,0.267768,0,0,0.190082,0.11157,0.18595,0.0221,0.03471,0.0000510087769292147,0.00030249059614727,0.00000783654394163912,0,0.0000025646871081728,0.00000712413085603556,0,0.018,0.006,0.00562897526501774,47,248.6,407,8.7,0.58,0.34,14.6,4.8,177,164,339,31,28.25,0,2.2,-0.14,73.6,4.33,12
0,0.15782,0,0.267768,0,0,0.190082,0.11157,0.18595,0.0221,0.03471,0.0000510087769292147,0.00030249059614727,0.00000783654394163912,0,0.0000025646871081728,0.00000712413085603556,0,0.018,0.006,0.00562897526501774,45.9,248.7,400,7.5,0.68,0.37,15.2,4.9,177,179,331,31.08,28.11,0,2.4,-0.15,74.9,3.9,12
0,0.15782,0,0.267768,0,0,0.190082,0.11157,0.18595,0.0221,0.03471,0.0000510087769292147,0.00030249059614727,0.00000783654394163912,0,0.0000025646871081728,0.00000712413085603556,0,0.018,0.006,0.00562897526501774,47,251.7,404,7.6,0.75,0.37,15.1,4.9,177,181,325,31.28,28.36,0,2.5,-0.18,73.9,4.21,12
0,0.15782,0,0.267768,0,0,0.190082,0.11157,0.18595,0.0221,0.03471,0.0000510087769292147,0.00030249059614727,0.00000783654394163912,0,0.0000025646871081728,0.00000712413085603556,0,0.018,0.006,0.00562897526501774,46.4,250.7,404,8.4,0.54,0.37,15.2,5,225,190,318,31.66,28.98,0,2.5,-0.17,73.5,4.25,12
0,0.15782,0,0.267768,0,0,0.190082,0.11157,0.18595,0.0221,0.03471,0.0000510087769292147,0.00030249059614727,0.00000783654394163912,0,0.0000025646871081728,0.00000712413085603556,0,0.018,0.006,0.00562897526501774,48.5,252.2,417,8.8,0.44,0.34,15.5,5,225,173,322,31.04,29.39,0,2.5,-0.15,74.5,4.05,12
0,0.15782,0,0.267768,0,0,0.190082,0.11157,0.18595,0.0221,0.03471,0.0000510087769292147,0.00030249059614727,0.00000783654394163912,0,0.0000025646871081728,0.00000712413085603556,0,0.018,0.006,0.00562897526501774,47.1,252.2,418,8.4,0.48,0.35,15.6,4.9,225,178,334,31.1,28.4,0,2.5,-0.15,74.2,4.12,12
0,0.15782,0,0.267768,0,0,0.190082,0.11157,0.18595,0.0221,0.03471,0.0000510087769292147,0.00030249059614727,0.00000783654394163912,0,0.0000025646871081728,0.00000712413085603556,0,0.018,0.006,0.00562897526501774,46.5,251.4,414,8.5,0.49,0.36,15.7,5,225,185,338,31.16,28.91,0,2.5,-0.15,74.9,4.11,12
0,0.15782,0,0.267768,0,0,0.190082,0.11157,0.18595,0.0221,0.03471,0.0000510087769292147,0.00030249059614727,0.00000783654394163912,0,0.0000025646871081728,0.00000712413085603556,0,0.018,0.006,0.00562897526501774,48.7,254.2,409,8.3,0.93,0.37,15.1,5,176,145,312,29.37,29.09,0,2.5,-0.15,73.9,4.25,12
0,0.15782,0,0.267768,0,0,0.190082,0.11157,0.18595,0.0221,0.03471,0.0000510087769292147,0.00030249059614727,0.00000783654394163912,0,0.0000025646871081728,0.00000712413085603556,0,0.018,0.006,0.00562897526501774,45.1,254.6,410,8.3,0.96,0.36,15.1,5,176,148,292,29.45,29.01,0,2.5,-0.15,73.8,4.28,12
0,0.15782,0,0.267768,0,0,0.190082,0.11157,0.18595,0.0221,0.03471,0.0000510087769292147,0.00030249059614727,0.00000783654394163912,0,0.0000025646871081728,0.00000712413085603556,0,0.018,0.006,0.00562897526501774,44.8,254.4,407,8.3,1.2,0.38,14,4.8,176,149,304,29.37,29.19,0,2.5,-0.15,73.9,4.2,12
0,0.15782,0,0.267768,0,0,0.190082,0.11157,0.18595,0.0221,0.03471,0.0000510087769292147,0.00030249059614727,0.00000783654394163912,0,0.0000025646871081728,0.00000712413085603556,0,0.018,0.006,0.00562897526501774,44.8,251,407,8.2,1.12,0.39,14,4.9,176,155,304,29.97,29,0,2.5,-0.19,73.2,4.3,12
0,0.15782,0,0.267768,0,0,0.190082,0.11157,0.18595,0.0221,0.03471,0.0000510087769292147,0.00030249059614727,0.00000783654394163912,0,0.0000025646871081728,0.00000712413085603556,0,0.018,0.006,0.00562897526501774,45.3,243,411,7.9,1.27,0.34,13.8,3.3,165,152,311,29.37,29.91,0,3,-0.15,74.2,4.07,12
0,0.15782,0,0.267768,0,0,0.190082,0.11157,0.18595,0.0221,0.03471,0.0000510087769292147,0.00030249059614727,0.00000783654394163912,0,0.0000025646871081728,0.00000712413085603556,0,0.018,0.006,0.00562897526501774,47.7,252.8,414,8.6,1.67,0.37,14.4,4.6,165,130,321,29.04,29.9,0,2.5,-0.15,73.8,4.14,12
0,0.15782,0,0.267768,0,0,0.190082,0.11157,0.18595,0.0221,0.03471,0.0000510087769292147,0.00030249059614727,0.00000783654394163912,0,0.0000025646871081728,0.00000712413085603556,0,0.018,0.006,0.00562897526501774,47.7,251.7,409,8.5,1.9,0.39,14.5,4.8,165,126,318,29.47,29.4,0,2.5,-0.18,73.6,4.12,12
0,0.14625,0,0.3228092,0,0,0.1383468,0.089256,0.193388,0.03367,0.04628,0.000314665362354284,0.000967636749001386,0.000045650933398549,0,0.00000896714763185783,0.0000407597619629901,0,0.018,0.006,0.0046223200456509,55.8,258,430,8.7,1.19,0.34,20.6,5.7,220,101,213,28.8,29.63,0,4,-0.14,73.88,4.35,12
0,0.14625,0,0.3228092,0,0,0.1383468,0.089256,0.193388,0.03367,0.04628,0.000314665362354284,0.000967636749001386,0.000045650933398549,0,0.00000896714763185783,0.0000407597619629901,0,0.018,0.006,0.0046223200456509,54.2,260.4,418,8.4,1.23,0.37,18.1,5.8,220,114,276,28.62,29.87,0,3,-0.34,74.1,4.48,12
0,0.14625,0,0.3228092,0,0,0.1383468,0.089256,0.193388,0.03367,0.04628,0.000314665362354284,0.000967636749001386,0.000045650933398549,0,0.00000896714763185783,0.0000407597619629901,0,0.018,0.006,0.0046223200456509,54.2,253.2,424,7.4,0.48,0.34,19,6,220,115,301,29.6,29.54,0,3,-0.31,74.5,4.29,12
0,0.14625,0,0.3228092,0,0,0.1383468,0.089256,0.193388,0.03367,0.04628,0.00017680469036277,0.000543697325027483,0.0000256504213997801,0,0.00000503847563209967,0.0000229021619640894,0,0.018,0.006,0.00522590692561375,45.2,249.6,422,7,0.53,0.33,20.2,6.4,194,122,295,29.93,29.07,0,3,-0.24,74.7,4.16,12
0,0.14625,0,0.3228092,0,0,0.1383468,0.089256,0.193388,0.03367,0.04628,0.00017680469036277,0.000543697325027483,0.0000256504213997801,0,0.00000503847563209967,0.0000229021619640894,0,0.018,0.006,0.00522590692561375,45.2,249.6,423,7.1,0.56,0.32,18.7,6,194,114,313,29.37,29.96,0,3,-0.15,74.5,4.28,12
0,0.14625,0,0.3228092,0,0,0.1383468,0.089256,0.193388,0.03367,0.04628,0.00017680469036277,0.000543697325027483,0.0000256504213997801,0,0.00000503847563209967,0.0000229021619640894,0,0.018,0.006,0.00522590692561375,45.2,256.4,420,8.8,0.52,0.3,18.2,5.9,194,114,299,29.21,28.79,0,2,-0.15,74.2,4.39,12
0,0.14625,0,0.3228092,0,0,0.1383468,0.089256,0.193388,0.03367,0.04628,0.00017680469036277,0.000543697325027483,0.0000256504213997801,0,0.00000503847563209967,0.0000229021619640894,0,0.018,0.006,0.00522590692561375,45.2,256.1,420,8.7,0.56,0.32,18.3,6,194,126,306,29.57,28.75,0,2,-0.15,74.5,4.35,12
0,0.14625,0,0.3629744,0,0,0.1023136,0.096694,0.193388,0.0221,0.04628,0.000155125899280576,0.000618255395683453,0.0000209832134292566,0,0.00000524580335731415,0.000026978417266187,0,0.018,0.006,0.0051734112709831,47.7,266,445,11,2.7,0.83,15.9,5.2,180,200,308,30.52,31.06,0,5,-0.15,75.62,3.88,8
0,0.14625,0,0.3629744,0,0,0.1023136,0.096694,0.193388,0.0221,0.04628,0.000155125899280576,0.000618255395683453,0.0000209832134292566,0,0.00000524580335731415,0.000026978417266187,0,0.018,0.006,0.0051734112709831,47.7,253.3,434,8,1.22,0.36,20.1,5.8,194,186,312,32.18,31.06,0,10,-0.15,76.4,3.38,12
0,0.14625,0,0.3629744,0,0,0.1023136,0.096694,0.193388,0.0221,0.04628,0.000155125899280576,0.000618255395683453,0.0000209832134292566,0,0.00000524580335731415,0.000026978417266187,0,0.018,0.006,0.0051734112709831,47.7,254.3,433,8.4,1.02,0.32,19,5.7,194,177,328,32.79,29.6,0,10,-0.17,76.7,3.34,12
0,0.14625,0,0.3629744,0,0,0.1023136,0.096694,0.193388,0.0221,0.04628,0.000155125899280576,0.000618255395683453,0.0000209832134292566,0,0.00000524580335731415,0.000026978417266187,0,0.018,0.006,0.0051734112709831,60.2,251.1,417,8.3,1.05,0.3,18.8,5.7,194,185,334,32.06,28.06,0,7,-0.15,76.2,3.5,12
0,0.14625,0,0.3629744,0,0,0.1023136,0.096694,0.193388,0.0221,0.04628,0.000155125899280576,0.000618255395683453,0.0000209832134292566,0,0.00000524580335731415,0.000026978417266187,0,0.018,0.006,0.0051734112709831,59.6,249.2,406,8.2,2.32,0.33,17.6,5.4,199,157,340,33.17,29.26,0,2,-0.17,77,3.21,12
0,0.14625,0,0.3629744,0,0,0.1023136,0.096694,0.193388,0.0221,0.04628,0.000155125899280576,0.000618255395683453,0.0000209832134292566,0,0.00000524580335731415,0.000026978417266187,0,0.018,0.006,0.0051734112709831,59.6,247,394,8.3,0.68,0.34,16.3,5,199,177,335,33.74,29.78,0,2,-0.16,77.4,3.11,12
0,0.14625,0,0.3629744,0,0,0.1023136,0.096694,0.193388,0.0221,0.04628,0.000155125899280576,0.000618255395683453,0.0000209832134292566,0,0.00000524580335731415,0.000026978417266187,0,0.018,0.006,0.0051734112709831,58,252,401,9.9,0.7,0.35,15.7,5.1,199,198,342,33.26,29.76,0,1.5,-0.17,77.3,3.16,12
0,0.14625,0,0.3391728,0,0,0.0963632,0.133884,0.18595,0.0221,0.04628,0.0000767192335489131,0.000305765061245668,0.0000103774808665197,0,0.00000259437021662991,0.000013342475399811,0,0.018,0.006,0.00559120137872261,49.2,253.8,412,9.8,2,0.31,16.8,5.1,225,175,275,32.57,30.28,0,1.5,-0.16,76.5,3.35,11
0,0.14625,0,0.3391728,0,0,0.0963632,0.133884,0.18595,0.0221,0.04628,0.0000767192335489131,0.000305765061245668,0.0000103774808665197,0,0.00000259437021662991,0.000013342475399811,0,0.018,0.006,0.00559120137872261,52.1,250.7,408,8.8,1.35,0.35,16.2,5.6,225,171,313,32.44,28.84,0,1.5,-0.16,76.3,3.42,12
0,0.14625,0,0.3391728,0,0,0.0963632,0.133884,0.18595,0.0221,0.04628,0.0000767192335489131,0.000305765061245668,0.0000103774808665197,0,0.00000259437021662991,0.000013342475399811,0,0.018,0.006,0.00559120137872261,60.2,250.3,406,9.1,1.65,0.4,16.7,5.4,225,174,310,32.71,29.67,0,1.5,-0.15,76.6,3.42,12
0,0.14625,0,0.3391728,0,0,0.0963632,0.133884,0.18595,0.0221,0.04628,0.0000767192335489131,0.000305765061245668,0.0000103774808665197,0,0.00000259437021662991,0.000013342475399811,0,0.018,0.006,0.00559120137872261,58.3,251.7,408,9,1.54,0.42,16.7,5.5,225,165,325,32.3,30.65,0,1.5,-0.16,76.5,3.45,12
0,0.14625,0,0.3391728,0,0,0.0963632,0.133884,0.18595,0.0221,0.04628,0.0000767192335489131,0.000305765061245668,0.0000103774808665197,0,0.00000259437021662991,0.000013342475399811,0,0.018,0.006,0.00559120137872261,53.5,252.1,414,8.6,1.56,0.43,17.1,5.7,199,168,319,31.89,29.99,0,2,-0.16,76.1,3.5,12
0,0.14625,0,0.3391728,0,0,0.0963632,0.133884,0.18595,0.0221,0.04628,0.0000767192335489131,0.000305765061245668,0.0000103774808665197,0,0.00000259437021662991,0.000013342475399811,0,0.018,0.006,0.00559120137872261,53.6,252.4,416,8.5,1.49,0.42,16.9,5.8,199,176,320,31.37,30,0,2,-0.18,76.3,3.52,12
0,0.14625,0,0.3391728,0,0,0.0963632,0.133884,0.18595,0.0221,0.04628,0.0000767192335489131,0.000305765061245668,0.0000103774808665197,0,0.00000259437021662991,0.000013342475399811,0,0.018,0.006,0.00559120137872261,60.5,247.2,408,7.6,1.81,0.44,18.1,5.9,199,160,310,31.11,28.04,0,2,-0.14,74.8,3.95,12
0,0.14625,0,0.3391728,0,0,0.0963632,0.133884,0.18595,0.0221,0.04628,0.0000767192335489131,0.000305765061245668,0.0000103774808665197,0,0.00000259437021662991,0.000013342475399811,0,0.018,0.006,0.00559120137872261,58.6,251.8,407,8.2,1.9,0.43,17.6,5.9,219,165,312,31.27,28.99,0,2,-0.15,74.3,3.96,12
0,0.14625,0,0.3391728,0,0,0.0963632,0.133884,0.18595,0.0221,0.04628,0.0000767192335489131,0.000305765061245668,0.0000103774808665197,0,0.00000259437021662991,0.000013342475399811,0,0.018,0.006,0.00559120137872261,60.2,248.3,415,8.1,1.68,0.42,17,5.8,219,167,321,31.9,29.65,0,2,-0.16,74.6,3.92,12
0,0.14625,0,0.3391728,0,0,0.0963632,0.133884,0.18595,0.0221,0.04628,0.0000767192335489131,0.000305765061245668,0.0000103774808665197,0,0.00000259437021662991,0.000013342475399811,0,0.018,0.006,0.00559120137872261,60.2,250.7,417,8.4,1.7,0.45,17,5.8,219,176,319,31.36,29.12,0,2,-0.16,75,3.82,12
0,0.14625,0,0.3391728,0,0,0.0963632,0.133884,0.18595,0.0221,0.04628,0.000121296944250058,0.000468192875470692,0.0000143290346229464,0,0,0.0000163284348028925,0,0.018,0.006,0.00537985271085339,53.2,250,452,6.6,0.55,0.41,21,5.6,219,205,361,31.76,30.59,0,5,-0.16,76.6,3.48,12
0,0.14625,0,0.3391728,0,0,0.0963632,0.133884,0.18595,0.0221,0.04628,0.000121296944250058,0.000468192875470692,0.0000143290346229464,0,0,0.0000163284348028925,0,0.018,0.006,0.00537985271085339,53.2,250,432,8.4,0.58,0.44,16.2,5.3,219,197,355,28.83,29.04,0,10,-0.15,74.2,4.33,12
0,0.14625,0,0.3391728,0,0,0.0963632,0.133884,0.18595,0.0221,0.04628,0.000121296944250058,0.000468192875470692,0.0000143290346229464,0,0,0.0000163284348028925,0,0.018,0.006,0.00537985271085339,52.8,250.4,423,9.5,0.55,0.4,16.4,5.8,219,142,342,29.09,30.68,0,2,-0.13,74.6,4.2,12
0,0.14625,0,0.3391728,0,0,0.0963632,0.133884,0.18595,0.0221,0.04628,0.000121296944250058,0.000468192875470692,0.0000143290346229464,0,0,0.0000163284348028925,0,0.018,0.006,0.00537985271085339,55.2,251.2,423,9,0.58,0.42,16.2,5.5,219,163,329,31.08,30.55,0,2,-0.14,74.3,4.25,12
0,0.14625,0,0.3391728,0,0,0.0963632,0.133884,0.18595,0.0221,0.04628,0.000121296944250058,0.000468192875470692,0.0000143290346229464,0,0,0.0000163284348028925,0,0.018,0.006,0.00537985271085339,52.9,251.2,423,8.8,0.6,0.45,16.3,5.4,221,183,321,31.04,30.15,0,2,-0.15,74.8,4.19,12
0,0.14625,0,0.3391728,0,0,0.0963632,0.133884,0.18595,0.0221,0.04628,0.000121296944250058,0.000468192875470692,0.0000143290346229464,0,0,0.0000163284348028925,0,0.018,0.006,0.00537985271085339,50.7,250.4,426,9.2,0.83,0.44,16.5,5.5,221,144,325,30.58,32.61,0,2.5,-0.15,75.4,3.96,12
0,0.14625,0,0.3391728,0,0,0.0963632,0.133884,0.18595,0.0221,0.04628,0.000121296944250058,0.000468192875470692,0.0000143290346229464,0,0,0.0000163284348028925,0,0.018,0.006,0.00537985271085339,51.2,251.6,421,8.8,0.88,0.4,16.2,5.8,221,167,330,31.21,31.92,0,2.3,-0.15,76,3.98,12
0,0.14625,0,0.3391728,0,0,0.0963632,0.133884,0.18595,0.0221,0.04628,0.000121296944250058,0.000468192875470692,0.0000143290346229464,0,0,0.0000163284348028925,0,0.018,0.006,0.00537985271085339,51.2,251.1,415,8.8,0.92,0.43,16.3,5.7,221,174,325,31.41,31.33,0,2.5,-0.15,76.2,3.77,12
0,0.16939,0,0.357024,0,0.01326,0.03471,0.14876,0.14876,0.0221,0,0.00014917421417155,0.000575796073931396,0.0000176222285971886,0,0,0.000020081144215401,0,0.018,0.006,0.0812333263390845,55,257,440,9.9,0.71,0.11,19.1,5.4,237,1070,308,31.2,34.23,0,3.5,-0.14,76.23,4.16,21
0,0.16939,0,0.357024,0,0.01326,0.03471,0.14876,0.14876,0.0221,0,0.00014917421417155,0.000575796073931396,0.0000176222285971886,0,0,0.000020081144215401,0,0.018,0.006,0.0812333263390845,55,252.3,429,10,0.58,0.29,17.5,4.5,237,164,428,31.63,32.3,0,8,-0.15,75.2,4.18,21
0,0.16939,0,0.357024,0,0.01326,0.03471,0.14876,0.14876,0.0221,0,0.00014917421417155,0.000575796073931396,0.0000176222285971886,0,0,0.000020081144215401,0,0.018,0.006,0.0812333263390845,55,262.6,436,10.2,1.5,0.15,17.5,5.2,237,164,282,32.04,34.23,0,6,-0.16,75.2,4.16,21
0,0.16939,0,0.357024,0,0.01326,0.03471,0.14876,0.14876,0.0221,0,0.00014917421417155,0.000575796073931396,0.0000176222285971886,0,0,0.000020081144215401,0,0.018,0.006,0.0812333263390845,55,254.3,422,10.1,1.45,0.35,17.5,5,237,162,278,31.23,33.23,0,4.5,-0.16,75.2,4.38,21
0,0.16939,0,0.357024,0,0.01326,0.03471,0.14876,0.14876,0.0221,0,0.00014917421417155,0.000575796073931396,0.0000176222285971886,0,0,0.000020081144215401,0,0.018,0.006,0.0812333263390845,54,260.3,427,10,1.41,0.32,17.9,5.5,212,166,268,30.9,31,0,5,-0.16,75.2,4.57,21
0,0.16939,0,0.357024,0,0.01326,0.03471,0.14876,0.14876,0.0221,0,0.00014917421417155,0.000575796073931396,0.0000176222285971886,0,0,0.000020081144215401,0,0.018,0.006,0.0812333263390845,54,251.3,420,10.4,1.45,0.34,14.9,5,212,173,315,30.43,31.23,0,3,-0.14,74.2,4.5,21
0,0.16939,0,0.357024,0,0.01326,0.03471,0.14876,0.14876,0.0221,0,0.00014917421417155,0.000575796073931396,0.0000176222285971886,0,0,0.000020081144215401,0,0.018,0.006,0.0812333263390845,54,249.7,400,7.9,0.72,0.28,14.6,5.2,212,183,322,31.1,31.56,0,2,-0.14,74.2,4.38,21
0,0.16939,0,0.357024,0,0.01326,0.03471,0.14876,0.14876,0.0221,0,0.0000492177887150642,0.000200135600030133,0.00000539889008864224,0,0,0.00000615222358938302,0,0.018,0.006,0.081735095497577,55,248.1,401,9.4,0.58,0.34,14.4,5.2,220,190,385,30.42,28.12,0,2,-0.13,74.9,4.69,21
0,0.16939,0,0.357024,0,0.01326,0.03471,0.14876,0.14876,0.0221,0,0.0000492177887150642,0.000200135600030133,0.00000539889008864224,0,0,0.00000615222358938302,0,0.018,0.006,0.081735095497577,56,248.7,399,8.9,1.17,0.3,14.3,5.3,220,173,356,30.08,29.52,0,1.5,-0.14,74.6,4.75,21
0,0.16939,0,0.357024,0,0.01326,0.03471,0.14876,0.14876,0.0221,0,0.0000492177887150642,0.000200135600030133,0.00000539889008864224,0,0,0.00000615222358938302,0,0.018,0.006,0.081735095497577,60,249.3,406,8.8,1.15,0.3,14.4,5.2,220,191,362,30.6,29.49,0,1.5,-0.15,74.9,4.62,21
0,0.16939,0,0.357024,0,0.01326,0.03471,0.14876,0.14876,0.0221,0,0.0000492177887150642,0.000200135600030133,0.00000539889008864224,0,0,0.00000615222358938302,0,0.018,0.006,0.081735095497577,57,250,403,8.8,1.11,0.28,14.2,5.2,220,186,363,31.83,29.46,0,1.5,-0.16,75.5,4.63,12
0,0.16939,0,0.357024,0,0.01326,0.03471,0.14876,0.14876,0.0221,0,0.0000492177887150642,0.000200135600030133,0.00000539889008864224,0,0,0.00000615222358938302,0,0.018,0.006,0.081735095497577,55,252,411,9.5,0.62,0.28,14.4,5.2,215,200,385,32.11,30.33,0,2,-0.15,76,4.24,12
0,0.16939,0,0.357024,0,0.01326,0.03471,0.14876,0.14876,0.0221,0,0.0000492177887150642,0.000200135600030133,0.00000539889008864224,0,0,0.00000615222358938302,0,0.018,0.006,0.081735095497577,55,258.4,409,8.8,0.69,0.3,14.5,5.3,215,206,381,31.54,30.15,0,2,-0.17,75.2,4.31,12
0,0.16939,0,0.357024,0,0.01326,0.03471,0.14876,0.14876,0.0221,0,0.0000492177887150642,0.000200135600030133,0.00000539889008864224,0,0,0.00000615222358938302,0,0.018,0.006,0.081735095497577,51,248.7,418,9.1,0.63,0.4,15.7,6.2,215,205,368,31.95,31.39,0,2.5,-0.13,75.6,4.28,12
0,0.16939,0,0.357024,0,0.01326,0.03471,0.14876,0.14876,0.0221,0,0.0000492177887150642,0.000200135600030133,0.00000539889008864224,0,0,0.00000615222358938302,0,0.018,0.006,0.081735095497577,50,255.3,415,8.8,0.7,0.4,15.6,6.1,215,209,372,31.21,31.58,0,2.5,-0.15,75.1,4.18,12
0,0.16939,0,0.357024,0,0.01326,0.03471,0.14876,0.14876,0.0221,0,0.0000492177887150642,0.000200135600030133,0.00000539889008864224,0,0,0.00000615222358938302,0,0.018,0.006,0.081735095497577,50,248.3,411,8.1,0.79,0.41,15.4,6.2,207,199,377,31.96,31.32,0,2,-0.15,75.5,4.16,12
0,0.16939,0,0.357024,0,0.01326,0.03471,0.14876,0.14876,0.0221,0,0.0000492177887150642,0.000200135600030133,0.00000539889008864224,0,0,0.00000615222358938302,0,0.018,0.006,0.081735095497577,51,248.9,408,8.8,0.8,0.35,15.6,6.2,207,198,369,31.53,32,0,2,-0.16,75.5,4.2,12
0,0.16939,0,0.357024,0,0.01326,0.03471,0.14876,0.14876,0.0221,0,0.0000492177887150642,0.000200135600030133,0.00000539889008864224,0,0,0.00000615222358938302,0,0.018,0.006,0.081735095497577,50,249.7,405,8.8,0.82,0.37,15.3,6.1,207,203,362,31.17,31.35,0,2,-0.15,75.2,4.18,12
0,0.16939,0,0.357024,0,0.01326,0.03471,0.14876,0.14876,0.0221,0,0.0000492177887150642,0.000200135600030133,0.00000539889008864224,0,0,0.00000615222358938302,0,0.018,0.006,0.081735095497577,55,250.1,400,8.8,1.72,0.42,14.5,5.4,207,237,316,32.81,29.8,0,2.3,-0.16,76.5,4.01,21
0,0.16939,0,0.357024,0,0.01326,0.03471,0.14876,0.14876,0.0221,0,0.0000492177887150642,0.000200135600030133,0.00000539889008864224,0,0,0.00000615222358938302,0,0.018,0.006,0.081735095497577,55,249.2,403,8.8,1.12,0.38,14.7,5.4,191,236,372,32.37,29.1,0,2.3,-0.16,76.2,4.06,21
0,0.16939,0,0.357024,0,0.01326,0.03471,0.14876,0.14876,0.0221,0,0.0000492177887150642,0.000200135600030133,0.00000539889008864224,0,0,0.00000615222358938302,0,0.018,0.006,0.081735095497577,56,247.8,400,8.9,0.98,0.36,14.1,5.4,191,222,380,32.17,29.35,0,2.3,-0.15,75.9,4.14,21
0,0.16939,0,0.357024,0,0.01326,0.03471,0.14876,0.14876,0.0221,0,0.0000492177887150642,0.000200135600030133,0.00000539889008864224,0,0,0.00000615222358938302,0,0.018,0.006,0.081735095497577,56,249.3,402,8.7,1.02,0.37,14.3,5.4,191,203,389,31.8,29.55,0,2.3,-0.15,75.5,4.1,21
0,0.16939,0,0.357024,0,0.01326,0.03471,0.14876,0.14876,0.0221,0,0.0000754760575312398,0.000306910295165296,0.00000827926141286559,0,0,0.00000943450719140497,0,0.018,0.006,0.0815958998786991,60,246.2,397,9,2.48,0.31,15.2,5.6,188,213,333,32.16,29.74,0,2,-0.16,76.3,3.88,21
0,0.16939,0,0.357024,0,0.01326,0.03471,0.14876,0.14876,0.0221,0,0.0000754760575312398,0.000306910295165296,0.00000827926141286559,0,0,0.00000943450719140497,0,0.018,0.006,0.0815958998786991,51,247.3,403,9.1,2.4,0.33,15,5.5,188,198,328,32.51,29.81,0,2,-0.16,76.2,3.94,21
0,0.16939,0,0.357024,0,0.01326,0.03471,0.14876,0.14876,0.0221,0,0.0000754760575312398,0.000306910295165296,0.00000827926141286559,0,0,0.00000943450719140497,0,0.018,0.006,0.0815958998786991,51,247.9,401,9.6,1.72,0.31,14.5,5.3,188,197,323,32.86,29.53,0,2,-0.16,76.1,3.98,21
0,0.16939,0,0.357024,0,0.01326,0.03471,0.14876,0.14876,0.0221,0,0.0000754760575312398,0.000306910295165296,0.00000827926141286559,0,0,0.00000943450719140497,0,0.018,0.006,0.0815958998786991,51,250.2,406,9.7,1.77,0.35,14.6,5.3,188,201,319,32.67,29.45,0,2,-0.16,76,4.05,21
0,0.16939,0,0.357024,0,0.01326,0.03471,0.14876,0.14876,0.0221,0,0.0000754760575312398,0.000306910295165296,0.00000827926141286559,0,0,0.00000943450719140497,0,0.018,0.006,0.0815958998786991,55,251.1,415,10.1,1.8,0.3,15,5.4,199,183,311,31.38,28.8,0,2,-0.16,75.5,4.25,21
0,0.16939,0,0.357024,0,0.01326,0.03471,0.14876,0.14876,0.0221,0,0.0000754760575312398,0.000306910295165296,0.00000827926141286559,0,0,0.00000943450719140497,0,0.018,0.006,0.0815958998786991,55.6,256.3,415,10.1,1.82,0.32,14.8,5.3,199,190,329,31.37,28.87,0,2,-0.16,75.4,4.21,21
0,0.16939,0,0.357024,0,0.01326,0.03471,0.14876,0.14876,0.0221,0,0.0000754760575312398,0.000306910295165296,0.00000827926141286559,0,0,0.00000943450719140497,0,0.018,0.006,0.0815958998786991,55.8,251.1,414,9.3,2.06,0.33,16.4,5.9,199,205,338,32.49,29.11,0,2,-0.16,76.3,3.96,21
0,0.16939,0,0.357024,0,0.01326,0.03471,0.14876,0.14876,0.0221,0,0.0000754760575312398,0.000306910295165296,0.00000827926141286559,0,0,0.00000943450719140497,0,0.018,0.006,0.0815958998786991,55.8,252.1,418,8.9,2.1,0.35,16,5.9,199,197,333,32.07,29.53,0,2,-0.16,76,4.03,21
0,0.16939,0,0.357024,0,0.01326,0.03471,0.14876,0.14876,0.0221,0,0.0000754760575312398,0.000306910295165296,0.00000827926141286559,0,0,0.00000943450719140497,0,0.018,0.006,0.0815958998786991,56.8,251.8,420,8.5,0.42,0.32,16.4,6.2,211,189,336,32.68,30.41,0,2,-0.15,76.4,4.08,21
0,0.16939,0,0.357024,0,0.01326,0.03471,0.14876,0.14876,0.0221,0,0.0000754760575312398,0.000306910295165296,0.00000827926141286559,0,0,0.00000943450719140497,0,0.018,0.006,0.0815958998786991,56.8,250.1,419,8.5,1.03,0.35,16.2,6.2,211,198,327,32.33,30.12,0,2,-0.15,76.1,4.01,21
0.0221,0.14625,0,0.22314,0,0,0.23471,0.089256,0.208264,0,0.04628,0.000093481647885793,0.00036667995217218,0.00000869596724519004,0,0,0.0000150367766948078,0,0.018,0.006,0.00551610565600196,61.2,254.9,422,8.7,0.88,0.3,24.7,8.2,166,156,322,30,29.9,0,0,-0.13,74.4,4.2,21
